@relation respTime

@attribute column1 numeric
@attribute column2 numeric
@attribute column3 numeric
@attribute column4 numeric
@attribute column5 numeric
@attribute column6 numeric
@attribute column7 numeric
@attribute column8 numeric
@attribute column9 numeric
@attribute column10 numeric
@attribute column11 numeric
@attribute column12 numeric
@attribute column13 numeric
@attribute column14 numeric
@attribute column15 numeric

@data
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
18.328705,10.778831,5.676527,18.274141,1,2,1,1,2,1,2,2,1,2,0.435481
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
15.919387,10.778831,11.343925,13.072289,1,1,1,2,1,1,1,1,1,2,0.491691
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,6.022295,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.60701
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
18.588974,10.778831,7.871132,13.072289,1,1,1,2,1,1,1,1,1,2,0.421079
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
13.128841,7.08899,7.850887,10.791758,1,3,3,3,1,1,1,3,1,1,0.663907
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
18.328705,10.778831,5.676527,18.274141,1,2,1,1,2,1,2,2,1,2,0.435481
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
15.919387,10.778831,11.343925,13.072289,1,1,1,2,1,1,1,1,1,2,0.491691
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,6.022295,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.60701
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
18.588974,10.778831,7.871132,13.072289,1,1,1,2,1,1,1,1,1,2,0.421079
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
13.128841,7.08899,7.850887,10.791758,1,3,3,3,1,1,1,3,1,1,0.663907
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
18.328705,10.778831,5.676527,18.274141,1,2,1,1,2,1,2,2,1,2,0.435481
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
15.919387,10.778831,11.343925,13.072289,1,1,1,2,1,1,1,1,1,2,0.491691
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
13.128841,6.022295,7.850887,8.018355,1,4,1,1,4,1,1,4,4,2,0.60701
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
18.588974,10.778831,7.871132,13.072289,1,1,1,2,1,1,1,1,1,2,0.421079
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
13.128841,7.08899,7.850887,10.791758,1,3,3,3,1,1,1,3,1,1,0.663907
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
18.328705,10.778831,5.676527,18.274141,1,2,1,1,2,1,2,2,1,2,0.435481
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
18.588974,10.778831,7.871132,13.072289,1,1,1,2,1,1,1,1,1,2,0.421079
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
15.919387,10.778831,11.343925,13.072289,1,1,1,2,1,1,1,1,1,2,0.491691
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
13.128841,7.08899,7.850887,10.791758,1,3,3,3,1,1,1,3,1,1,0.663907
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
18.588974,10.778831,7.871132,13.072289,1,1,1,2,1,1,1,1,1,2,0.421079
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
15.919387,10.778831,11.343925,13.072289,1,1,1,2,1,1,1,1,1,2,0.491691
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
13.128841,7.08899,7.850887,10.791758,1,3,3,3,1,1,1,3,1,1,0.663907
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
18.588974,10.778831,7.871132,13.072289,1,1,1,2,1,1,1,1,1,2,0.421079
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
15.919387,10.778831,11.343925,13.072289,1,1,1,2,1,1,1,1,1,2,0.491691
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
13.128841,7.08899,7.850887,10.791758,1,3,3,3,1,1,1,3,1,1,0.663907
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
6.30815,13.960718,5.188444,17.852497,1,1,1,3,1,1,1,1,1,2,1.24084
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
15.919387,10.778831,11.343925,13.072289,1,1,1,2,1,1,1,1,1,2,0.491691
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
19.102905,16.52229,16.526834,9.04386,1,1,1,2,2,1,1,1,1,3,0.420108
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
6.30815,13.960718,5.188444,17.852497,1,1,1,3,1,1,1,1,1,2,1.24084
14.23936,14.507505,5.676527,6.476591,1,1,1,2,1,1,1,1,1,2,0.549703
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
18.0796,6.762371,11.343925,12.865232,1,4,1,1,1,1,4,1,1,2,0.436305
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
19.102905,16.52229,16.526834,9.04386,1,1,1,2,2,1,1,1,1,3,0.420108
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
6.30815,13.960718,5.188444,17.852497,1,1,1,3,1,1,1,1,1,2,1.24084
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
18.640686,11.536472,16.526834,14.566312,1,2,1,2,1,1,2,4,4,1,0.435929
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
19.102905,16.52229,16.526834,9.04386,1,1,1,2,2,1,1,1,1,3,0.420108
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
14.23936,14.507505,5.676527,6.476591,1,1,1,2,1,1,1,1,1,2,0.549703
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
6.30815,13.960718,5.188444,17.852497,1,1,1,3,1,1,1,1,1,2,1.24084
19.102905,5.526361,8.566562,5.35558,1,1,1,2,3,1,3,3,2,2,0.414575
10.356525,10.778831,7.871132,13.072289,1,1,1,1,1,1,1,1,1,3,0.774142
18.640686,11.536472,16.526834,14.566312,1,2,1,2,1,1,2,4,4,1,0.435929
12.638145,11.116309,10.955354,13.072289,1,1,3,3,1,1,3,1,1,1,0.645563
13.128841,7.08899,7.850887,10.416642,1,4,1,4,4,1,4,4,4,3,0.615088
19.102905,16.52229,16.526834,9.04386,1,1,1,2,2,1,1,1,1,3,0.420108
10.870718,14.285685,14.014555,6.133529,1,1,1,1,1,1,1,4,4,3,0.739107
12.638145,7.439613,17.338045,6.902312,1,3,3,3,3,3,3,3,1,1,0.47484
14.23936,14.507505,5.676527,6.476591,1,1,1,2,1,1,1,1,1,2,0.549703
12.070731,19.832441,5.663648,5.059003,1,4,1,4,1,1,4,4,4,3,0.683984
15.346174,16.852028,7.616993,8.018355,1,1,1,1,1,1,1,3,1,2,0.511379
11.030349,18.281466,10.115167,17.02591,1,1,1,3,1,1,3,1,3,1,0.727776
18.472862,19.860626,7.616993,17.512886,1,1,1,3,3,1,1,1,3,3,0.438074
13.250471,16.65266,5.07004,17.042076,1,1,1,3,1,1,1,1,1,2,0.590728
16.573244,14.889923,16.270756,8.018355,1,1,1,1,3,1,1,1,1,2,0.472349
15.346174,16.852028,19.264793,8.018355,1,4,1,4,1,1,4,4,4,3,0.532697
18.274921,16.852028,7.616993,8.018355,1,4,1,1,1,1,1,4,4,3,0.45077
10.244429,5.684671,9.352501,13.072289,1,1,1,3,1,1,3,1,1,2,0.764066
14.23936,10.778831,5.676527,9.351409,1,1,1,1,1,1,1,1,2,3,0.563098
16.573244,14.889923,18.179752,8.018355,1,2,1,1,1,1,2,1,2,2,0.473331
15.624832,8.851974,16.347706,9.351409,1,1,1,1,1,1,1,4,1,1,0.514619
12.638145,8.722466,6.951025,13.072289,1,1,1,3,1,1,3,1,1,2,0.619349
15.346174,10.128795,16.113607,8.018355,1,1,1,1,1,1,1,1,2,3,0.522514
13.250471,16.08657,12.147158,16.002699,1,1,3,1,1,1,3,1,3,1,0.611696
15.739141,13.938557,8.783014,11.802074,1,3,1,1,1,1,1,1,1,3,0.516942
13.128841,17.205153,7.850887,5.557489,1,1,1,4,4,1,4,4,4,3,0.618213
14.986436,15.687629,11.856613,7.55994,1,1,3,1,1,1,1,1,1,1,0.550701
14.688196,8.339026,18.81831,12.227613,1,2,1,2,1,1,1,1,1,3,0.553616
19.952505,16.65266,5.188444,17.042076,1,1,1,3,1,1,1,1,1,2,0.392303
6.30815,13.960718,5.188444,17.852497,1,1,1,3,1,1,1,1,1,2,1.24084
